5,1.3242999999996119e-05,0.0006792290000000034, 4.702500000000609e-05
10,1.0437000000002028e-05,0.0017571219999999999, 0.001618354999999995
15,1.2149000000002963e-05,0.003484677999999998, 0.055879415000000016
20,1.295899999997907e-05,0.0011645849999999958, 2.095253437
25,1.8286000000422575e-05,0.020952570000000392, 102.77382342999996
